[2026-02-15 04:20:50.998] [workload] [debug] callback,sys->id=3, tick=279870119652, node->id=29287, node->name=COMP_NODE_BCKWD_iter12_b6_ffwd_compute, node->type=4
[2026-02-15 04:20:54.580] [workload] [debug] callback,sys->id=3, tick=93317224334, node->id=25874, node->name=COMP_NODE_FWD_iter4_b6_attention_compute, node->type=4
[2026-02-15 04:20:54.580] [workload] [debug] issue,sys->id=3, tick=93317224334, node->id=25875, node->name=COMP_NODE_FWD_iter4_b6_ffwd_compute, node->type=4
[2026-02-15 04:20:54.580] [workload] [debug] callback,sys->id=1, tick=93317224335, node->id=9811, node->name=COMP_NODE_FWD_iter4_b6_ffwd_compute, node->type=4
[2026-02-15 04:20:54.580] [workload] [debug] issue,sys->id=1, tick=93317224335, node->id=9812, node->name=COMP_NODE_FWD_iter4_b6_attention_compute, node->type=4
[2026-02-15 04:20:54.580] [workload] [debug] callback,sys->id=3, tick=93317224335, node->id=25875, node->name=COMP_NODE_FWD_iter4_b6_ffwd_compute, node->type=4
[2026-02-15 04:20:54.580] [workload] [debug] issue,sys->id=3, tick=93317224335, node->id=25876, node->name=COMP_NODE_FWD_iter4_b6_attention_compute, node->type=4
[2026-02-15 04:20:54.580] [workload] [debug] callback,sys->id=1, tick=93317224336, node->id=9812, node->name=COMP_NODE_FWD_iter4_b6_attention_compute, node->type=4
[2026-02-15 04:20:54.580] [workload] [debug] issue,sys->id=1, tick=93317224336, node->id=9813, node->name=COMP_NODE_FWD_iter4_b6_ffwd_compute, node->type=4
[2026-02-15 04:20:54.580] [workload] [debug] callback,sys->id=3, tick=93317224336, node->id=25876, node->name=COMP_NODE_FWD_iter4_b6_attention_compute, node->type=4
[2026-02-15 04:20:54.580] [workload] [debug] issue,sys->id=3, tick=93317224336, node->id=25877, node->name=COMP_NODE_FWD_iter4_b6_ffwd_compute, node->type=4
[2026-02-15 04:20:54.580] [workload] [debug] callback,sys->id=1, tick=93317224337, node->id=9813, node->name=COMP_NODE_FWD_iter4_b6_ffwd_compute, node->type=4
[2026-02-15 04:20:54.580] [workload] [debug] issue,sys->id=1, tick=93317224337, node->id=9814, node->name=COMM_RECV_NODE_FWD_iter4_b7_dp0pp1tp0, node->type=6
[2026-02-15 04:20:54.580] [workload] [debug] callback,sys->id=3, tick=93317224337, node->id=25877, node->name=COMP_NODE_FWD_iter4_b6_ffwd_compute, node->type=4
[2026-02-15 04:20:54.580] [workload] [debug] issue,sys->id=3, tick=93317224337, node->id=25878, node->name=COMM_RECV_NODE_FWD_iter4_b7_dp1pp1tp0, node->type=6
[2026-02-15 04:20:54.580] [workload] [debug] callback,sys->id=0, tick=93323474813, node->id=1806, node->name=COMM_SEND_NODE_FWD_iter4_b7_dp0pp0tp0, node->type=5
[2026-02-15 04:20:54.580] [workload] [debug] callback,sys->id=1, tick=93323474813, node->id=9814, node->name=COMM_RECV_NODE_FWD_iter4_b7_dp0pp1tp0, node->type=6
[2026-02-15 04:20:54.580] [workload] [debug] issue,sys->id=1, tick=93323474813, node->id=9815, node->name=COMP_NODE_FWD_iter4_b7_attention_compute, node->type=4
[2026-02-15 04:20:54.580] [workload] [debug] callback,sys->id=2, tick=93323474813, node->id=17870, node->name=COMM_SEND_NODE_FWD_iter4_b7_dp1pp0tp0, node->type=5
[2026-02-15 04:20:54.580] [workload] [debug] callback,sys->id=3, tick=93323474813, node->id=25878, node->name=COMM_RECV_NODE_FWD_iter4_b7_dp1pp1tp0, node->type=6
[2026-02-15 04:20:54.580] [workload] [debug] issue,sys->id=3, tick=93323474813, node->id=25879, node->name=COMP_NODE_FWD_iter4_b7_attention_compute, node->type=4
[2026-02-15 04:20:54.580] [workload] [debug] callback,sys->id=1, tick=93323474814, node->id=9815, node->name=COMP_NODE_FWD_iter4_b7_attention_compute, node->type=4
[2026-02-15 04:20:54.580] [workload] [debug] issue,sys->id=1, tick=93323474814, node->id=9816, node->name=COMP_NODE_FWD_iter4_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:54.580] [workload] [debug] callback,sys->id=3, tick=93323474814, node->id=25879, node->name=COMP_NODE_FWD_iter4_b7_attention_compute, node->type=4
[2026-02-15 04:20:54.580] [workload] [debug] issue,sys->id=3, tick=93323474814, node->id=25880, node->name=COMP_NODE_FWD_iter4_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:54.580] [workload] [debug] callback,sys->id=1, tick=93323474815, node->id=9816, node->name=COMP_NODE_FWD_iter4_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:54.580] [workload] [debug] issue,sys->id=1, tick=93323474815, node->id=9817, node->name=COMP_NODE_FWD_iter4_b7_attention_compute, node->type=4
[2026-02-15 04:20:54.580] [workload] [debug] callback,sys->id=3, tick=93323474815, node->id=25880, node->name=COMP_NODE_FWD_iter4_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:54.580] [workload] [debug] issue,sys->id=3, tick=93323474815, node->id=25881, node->name=COMP_NODE_FWD_iter4_b7_attention_compute, node->type=4
[2026-02-15 04:20:54.580] [workload] [debug] callback,sys->id=1, tick=93323474816, node->id=9817, node->name=COMP_NODE_FWD_iter4_b7_attention_compute, node->type=4
[2026-02-15 04:20:54.580] [workload] [debug] issue,sys->id=1, tick=93323474816, node->id=9818, node->name=COMP_NODE_FWD_iter4_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:54.580] [workload] [debug] callback,sys->id=3, tick=93323474816, node->id=25881, node->name=COMP_NODE_FWD_iter4_b7_attention_compute, node->type=4
[2026-02-15 04:20:54.580] [workload] [debug] issue,sys->id=3, tick=93323474816, node->id=25882, node->name=COMP_NODE_FWD_iter4_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:54.580] [workload] [debug] callback,sys->id=1, tick=93323474817, node->id=9818, node->name=COMP_NODE_FWD_iter4_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:54.580] [workload] [debug] issue,sys->id=1, tick=93323474817, node->id=9819, node->name=COMP_NODE_FWD_iter4_b7_attention_compute, node->type=4
[2026-02-15 04:20:54.580] [workload] [debug] callback,sys->id=3, tick=93323474817, node->id=25882, node->name=COMP_NODE_FWD_iter4_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:54.580] [workload] [debug] issue,sys->id=3, tick=93323474817, node->id=25883, node->name=COMP_NODE_FWD_iter4_b7_attention_compute, node->type=4
[2026-02-15 04:20:54.580] [workload] [debug] callback,sys->id=1, tick=93323474818, node->id=9819, node->name=COMP_NODE_FWD_iter4_b7_attention_compute, node->type=4
[2026-02-15 04:20:54.580] [workload] [debug] issue,sys->id=1, tick=93323474818, node->id=9820, node->name=COMP_NODE_FWD_iter4_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:54.580] [workload] [debug] callback,sys->id=3, tick=93323474818, node->id=25883, node->name=COMP_NODE_FWD_iter4_b7_attention_compute, node->type=4
[2026-02-15 04:20:54.580] [workload] [debug] issue,sys->id=3, tick=93323474818, node->id=25884, node->name=COMP_NODE_FWD_iter4_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:54.580] [workload] [debug] callback,sys->id=1, tick=93323474819, node->id=9820, node->name=COMP_NODE_FWD_iter4_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:54.580] [workload] [debug] issue,sys->id=1, tick=93323474819, node->id=9821, node->name=COMP_NODE_FWD_iter4_b7_attention_compute, node->type=4
[2026-02-15 04:20:54.580] [workload] [debug] callback,sys->id=3, tick=93323474819, node->id=25884, node->name=COMP_NODE_FWD_iter4_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:54.580] [workload] [debug] issue,sys->id=3, tick=93323474819, node->id=25885, node->name=COMP_NODE_FWD_iter4_b7_attention_compute, node->type=4
[2026-02-15 04:20:54.580] [workload] [debug] callback,sys->id=1, tick=93323474820, node->id=9821, node->name=COMP_NODE_FWD_iter4_b7_attention_compute, node->type=4
[2026-02-15 04:20:54.580] [workload] [debug] issue,sys->id=1, tick=93323474820, node->id=9822, node->name=COMP_NODE_FWD_iter4_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:54.580] [workload] [debug] callback,sys->id=3, tick=93323474820, node->id=25885, node->name=COMP_NODE_FWD_iter4_b7_attention_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] issue,sys->id=3, tick=93323474820, node->id=25886, node->name=COMP_NODE_FWD_iter4_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] callback,sys->id=1, tick=93323474821, node->id=9822, node->name=COMP_NODE_FWD_iter4_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] issue,sys->id=1, tick=93323474821, node->id=9823, node->name=COMP_NODE_FWD_iter4_b7_attention_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] callback,sys->id=3, tick=93323474821, node->id=25886, node->name=COMP_NODE_FWD_iter4_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] issue,sys->id=3, tick=93323474821, node->id=25887, node->name=COMP_NODE_FWD_iter4_b7_attention_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] callback,sys->id=1, tick=93323474822, node->id=9823, node->name=COMP_NODE_FWD_iter4_b7_attention_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] issue,sys->id=1, tick=93323474822, node->id=9824, node->name=COMP_NODE_FWD_iter4_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] callback,sys->id=3, tick=93323474822, node->id=25887, node->name=COMP_NODE_FWD_iter4_b7_attention_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] issue,sys->id=3, tick=93323474822, node->id=25888, node->name=COMP_NODE_FWD_iter4_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] callback,sys->id=1, tick=93323474823, node->id=9824, node->name=COMP_NODE_FWD_iter4_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] issue,sys->id=1, tick=93323474823, node->id=9825, node->name=COMP_NODE_FWD_iter4_b7_attention_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] callback,sys->id=3, tick=93323474823, node->id=25888, node->name=COMP_NODE_FWD_iter4_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] issue,sys->id=3, tick=93323474823, node->id=25889, node->name=COMP_NODE_FWD_iter4_b7_attention_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] callback,sys->id=1, tick=93323474824, node->id=9825, node->name=COMP_NODE_FWD_iter4_b7_attention_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] issue,sys->id=1, tick=93323474824, node->id=9826, node->name=COMP_NODE_FWD_iter4_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] callback,sys->id=3, tick=93323474824, node->id=25889, node->name=COMP_NODE_FWD_iter4_b7_attention_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] issue,sys->id=3, tick=93323474824, node->id=25890, node->name=COMP_NODE_FWD_iter4_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] callback,sys->id=1, tick=93323474825, node->id=9826, node->name=COMP_NODE_FWD_iter4_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] issue,sys->id=1, tick=93323474825, node->id=9827, node->name=COMP_NODE_FWD_iter4_b7_attention_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] callback,sys->id=3, tick=93323474825, node->id=25890, node->name=COMP_NODE_FWD_iter4_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] issue,sys->id=3, tick=93323474825, node->id=25891, node->name=COMP_NODE_FWD_iter4_b7_attention_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] callback,sys->id=1, tick=93323474826, node->id=9827, node->name=COMP_NODE_FWD_iter4_b7_attention_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] issue,sys->id=1, tick=93323474826, node->id=9828, node->name=COMP_NODE_FWD_iter4_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] callback,sys->id=3, tick=93323474826, node->id=25891, node->name=COMP_NODE_FWD_iter4_b7_attention_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] issue,sys->id=3, tick=93323474826, node->id=25892, node->name=COMP_NODE_FWD_iter4_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] callback,sys->id=1, tick=93323474827, node->id=9828, node->name=COMP_NODE_FWD_iter4_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] issue,sys->id=1, tick=93323474827, node->id=9829, node->name=COMP_NODE_FWD_iter4_b7_attention_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] callback,sys->id=3, tick=93323474827, node->id=25892, node->name=COMP_NODE_FWD_iter4_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] issue,sys->id=3, tick=93323474827, node->id=25893, node->name=COMP_NODE_FWD_iter4_b7_attention_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] callback,sys->id=1, tick=93323474828, node->id=9829, node->name=COMP_NODE_FWD_iter4_b7_attention_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] issue,sys->id=1, tick=93323474828, node->id=9830, node->name=COMP_NODE_FWD_iter4_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] callback,sys->id=3, tick=93323474828, node->id=25893, node->name=COMP_NODE_FWD_iter4_b7_attention_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] issue,sys->id=3, tick=93323474828, node->id=25894, node->name=COMP_NODE_FWD_iter4_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] callback,sys->id=1, tick=93323474829, node->id=9830, node->name=COMP_NODE_FWD_iter4_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] issue,sys->id=1, tick=93323474829, node->id=9831, node->name=COMP_NODE_FWD_iter4_b7_attention_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] callback,sys->id=3, tick=93323474829, node->id=25894, node->name=COMP_NODE_FWD_iter4_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] issue,sys->id=3, tick=93323474829, node->id=25895, node->name=COMP_NODE_FWD_iter4_b7_attention_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] callback,sys->id=1, tick=93323474830, node->id=9831, node->name=COMP_NODE_FWD_iter4_b7_attention_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] issue,sys->id=1, tick=93323474830, node->id=9832, node->name=COMP_NODE_FWD_iter4_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] callback,sys->id=3, tick=93323474830, node->id=25895, node->name=COMP_NODE_FWD_iter4_b7_attention_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] issue,sys->id=3, tick=93323474830, node->id=25896, node->name=COMP_NODE_FWD_iter4_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] callback,sys->id=1, tick=93323474831, node->id=9832, node->name=COMP_NODE_FWD_iter4_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] issue,sys->id=1, tick=93323474831, node->id=9833, node->name=COMP_NODE_FWD_iter4_b7_attention_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] callback,sys->id=3, tick=93323474831, node->id=25896, node->name=COMP_NODE_FWD_iter4_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] issue,sys->id=3, tick=93323474831, node->id=25897, node->name=COMP_NODE_FWD_iter4_b7_attention_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] callback,sys->id=1, tick=93323474832, node->id=9833, node->name=COMP_NODE_FWD_iter4_b7_attention_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] issue,sys->id=1, tick=93323474832, node->id=9834, node->name=COMP_NODE_FWD_iter4_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] callback,sys->id=3, tick=93323474832, node->id=25897, node->name=COMP_NODE_FWD_iter4_b7_attention_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] issue,sys->id=3, tick=93323474832, node->id=25898, node->name=COMP_NODE_FWD_iter4_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] callback,sys->id=1, tick=93323474833, node->id=9834, node->name=COMP_NODE_FWD_iter4_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] issue,sys->id=1, tick=93323474833, node->id=9835, node->name=COMP_NODE_FWD_iter4_b7_attention_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] callback,sys->id=3, tick=93323474833, node->id=25898, node->name=COMP_NODE_FWD_iter4_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] issue,sys->id=3, tick=93323474833, node->id=25899, node->name=COMP_NODE_FWD_iter4_b7_attention_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] callback,sys->id=1, tick=93323474834, node->id=9835, node->name=COMP_NODE_FWD_iter4_b7_attention_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] issue,sys->id=1, tick=93323474834, node->id=9836, node->name=COMP_NODE_FWD_iter4_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] callback,sys->id=3, tick=93323474834, node->id=25899, node->name=COMP_NODE_FWD_iter4_b7_attention_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] issue,sys->id=3, tick=93323474834, node->id=25900, node->name=COMP_NODE_FWD_iter4_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] callback,sys->id=1, tick=93323474835, node->id=9836, node->name=COMP_NODE_FWD_iter4_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] issue,sys->id=1, tick=93323474835, node->id=9837, node->name=COMP_NODE_FWD_iter4_b7_attention_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] callback,sys->id=3, tick=93323474835, node->id=25900, node->name=COMP_NODE_FWD_iter4_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] issue,sys->id=3, tick=93323474835, node->id=25901, node->name=COMP_NODE_FWD_iter4_b7_attention_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] callback,sys->id=1, tick=93323474836, node->id=9837, node->name=COMP_NODE_FWD_iter4_b7_attention_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] issue,sys->id=1, tick=93323474836, node->id=9838, node->name=COMP_NODE_FWD_iter4_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] callback,sys->id=3, tick=93323474836, node->id=25901, node->name=COMP_NODE_FWD_iter4_b7_attention_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] issue,sys->id=3, tick=93323474836, node->id=25902, node->name=COMP_NODE_FWD_iter4_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] callback,sys->id=1, tick=93323474837, node->id=9838, node->name=COMP_NODE_FWD_iter4_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] issue,sys->id=1, tick=93323474837, node->id=9839, node->name=COMP_NODE_BCKWD_iter4_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] callback,sys->id=3, tick=93323474837, node->id=25902, node->name=COMP_NODE_FWD_iter4_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] issue,sys->id=3, tick=93323474837, node->id=25903, node->name=COMP_NODE_BCKWD_iter4_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] callback,sys->id=1, tick=93323474838, node->id=9839, node->name=COMP_NODE_BCKWD_iter4_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] issue,sys->id=1, tick=93323474838, node->id=9840, node->name=COMP_NODE_BCKWD_iter4_b0_attention_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] callback,sys->id=3, tick=93323474838, node->id=25903, node->name=COMP_NODE_BCKWD_iter4_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] issue,sys->id=3, tick=93323474838, node->id=25904, node->name=COMP_NODE_BCKWD_iter4_b0_attention_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] callback,sys->id=1, tick=93323474839, node->id=9840, node->name=COMP_NODE_BCKWD_iter4_b0_attention_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] issue,sys->id=1, tick=93323474839, node->id=9841, node->name=COMP_NODE_BCKWD_iter4_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] callback,sys->id=3, tick=93323474839, node->id=25904, node->name=COMP_NODE_BCKWD_iter4_b0_attention_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] issue,sys->id=3, tick=93323474839, node->id=25905, node->name=COMP_NODE_BCKWD_iter4_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] callback,sys->id=1, tick=93323474840, node->id=9841, node->name=COMP_NODE_BCKWD_iter4_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] issue,sys->id=1, tick=93323474840, node->id=9842, node->name=COMP_NODE_BCKWD_iter4_b0_attention_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] callback,sys->id=3, tick=93323474840, node->id=25905, node->name=COMP_NODE_BCKWD_iter4_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] issue,sys->id=3, tick=93323474840, node->id=25906, node->name=COMP_NODE_BCKWD_iter4_b0_attention_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] callback,sys->id=1, tick=93323474841, node->id=9842, node->name=COMP_NODE_BCKWD_iter4_b0_attention_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] issue,sys->id=1, tick=93323474841, node->id=9843, node->name=COMP_NODE_BCKWD_iter4_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] callback,sys->id=3, tick=93323474841, node->id=25906, node->name=COMP_NODE_BCKWD_iter4_b0_attention_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] issue,sys->id=3, tick=93323474841, node->id=25907, node->name=COMP_NODE_BCKWD_iter4_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] callback,sys->id=1, tick=93323474842, node->id=9843, node->name=COMP_NODE_BCKWD_iter4_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] issue,sys->id=1, tick=93323474842, node->id=9844, node->name=COMP_NODE_BCKWD_iter4_b0_attention_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] callback,sys->id=3, tick=93323474842, node->id=25907, node->name=COMP_NODE_BCKWD_iter4_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] issue,sys->id=3, tick=93323474842, node->id=25908, node->name=COMP_NODE_BCKWD_iter4_b0_attention_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] callback,sys->id=1, tick=93323474843, node->id=9844, node->name=COMP_NODE_BCKWD_iter4_b0_attention_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] issue,sys->id=1, tick=93323474843, node->id=9845, node->name=COMP_NODE_BCKWD_iter4_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] callback,sys->id=3, tick=93323474843, node->id=25908, node->name=COMP_NODE_BCKWD_iter4_b0_attention_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] issue,sys->id=3, tick=93323474843, node->id=25909, node->name=COMP_NODE_BCKWD_iter4_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] callback,sys->id=1, tick=93323474844, node->id=9845, node->name=COMP_NODE_BCKWD_iter4_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] issue,sys->id=1, tick=93323474844, node->id=9846, node->name=COMP_NODE_BCKWD_iter4_b0_attention_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] callback,sys->id=3, tick=93323474844, node->id=25909, node->name=COMP_NODE_BCKWD_iter4_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] issue,sys->id=3, tick=93323474844, node->id=25910, node->name=COMP_NODE_BCKWD_iter4_b0_attention_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] callback,sys->id=1, tick=93323474845, node->id=9846, node->name=COMP_NODE_BCKWD_iter4_b0_attention_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] issue,sys->id=1, tick=93323474845, node->id=9847, node->name=COMP_NODE_BCKWD_iter4_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] callback,sys->id=3, tick=93323474845, node->id=25910, node->name=COMP_NODE_BCKWD_iter4_b0_attention_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] issue,sys->id=3, tick=93323474845, node->id=25911, node->name=COMP_NODE_BCKWD_iter4_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] callback,sys->id=1, tick=93323474846, node->id=9847, node->name=COMP_NODE_BCKWD_iter4_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] issue,sys->id=1, tick=93323474846, node->id=9848, node->name=COMP_NODE_BCKWD_iter4_b0_attention_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] callback,sys->id=3, tick=93323474846, node->id=25911, node->name=COMP_NODE_BCKWD_iter4_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] issue,sys->id=3, tick=93323474846, node->id=25912, node->name=COMP_NODE_BCKWD_iter4_b0_attention_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] callback,sys->id=1, tick=93323474847, node->id=9848, node->name=COMP_NODE_BCKWD_iter4_b0_attention_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] issue,sys->id=1, tick=93323474847, node->id=9849, node->name=COMP_NODE_BCKWD_iter4_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] callback,sys->id=3, tick=93323474847, node->id=25912, node->name=COMP_NODE_BCKWD_iter4_b0_attention_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] issue,sys->id=3, tick=93323474847, node->id=25913, node->name=COMP_NODE_BCKWD_iter4_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] callback,sys->id=1, tick=93323474848, node->id=9849, node->name=COMP_NODE_BCKWD_iter4_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] issue,sys->id=1, tick=93323474848, node->id=9850, node->name=COMP_NODE_BCKWD_iter4_b0_attention_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] callback,sys->id=3, tick=93323474848, node->id=25913, node->name=COMP_NODE_BCKWD_iter4_b0_ffwd_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] issue,sys->id=3, tick=93323474848, node->id=25914, node->name=COMP_NODE_BCKWD_iter4_b0_attention_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] callback,sys->id=1, tick=93323474849, node->id=9850, node->name=COMP_NODE_BCKWD_iter4_b0_attention_compute, node->type=4
[2026-02-15 04:20:54.581] [workload] [debug] issue,sys->id=1, tick=93323474849, node->id=9851, node->name=COMP_NODE_BCKWD_iter4_b0_ffwd_compute, node->type=4
