[2026-02-15 04:20:27.488] [workload] [debug] issue,sys->id=1, tick=262842738538, node->id=13048, node->name=COMP_NODE_FWD_iter12_b7_ffwd_compute, node->type=4
[2026-02-15 04:20:33.417] [workload] [debug] callback,sys->id=0, tick=66050828230, node->id=1457, node->name=COMP_NODE_BCKWD_iter3_b2_ffwd_compute, node->type=4
[2026-02-15 04:20:33.417] [workload] [debug] issue,sys->id=0, tick=66050828230, node->id=1458, node->name=COMP_NODE_BCKWD_iter3_b2_attention_compute, node->type=4
[2026-02-15 04:20:33.417] [workload] [debug] callback,sys->id=2, tick=66050828230, node->id=17521, node->name=COMP_NODE_BCKWD_iter3_b2_ffwd_compute, node->type=4
[2026-02-15 04:20:33.417] [workload] [debug] issue,sys->id=2, tick=66050828230, node->id=17522, node->name=COMP_NODE_BCKWD_iter3_b2_attention_compute, node->type=4
[2026-02-15 04:20:33.417] [workload] [debug] callback,sys->id=0, tick=66050828231, node->id=1458, node->name=COMP_NODE_BCKWD_iter3_b2_attention_compute, node->type=4
[2026-02-15 04:20:33.417] [workload] [debug] issue,sys->id=0, tick=66050828231, node->id=1459, node->name=COMP_NODE_BCKWD_iter3_b2_ffwd_compute, node->type=4
[2026-02-15 04:20:33.417] [workload] [debug] callback,sys->id=2, tick=66050828231, node->id=17522, node->name=COMP_NODE_BCKWD_iter3_b2_attention_compute, node->type=4
[2026-02-15 04:20:33.417] [workload] [debug] issue,sys->id=2, tick=66050828231, node->id=17523, node->name=COMP_NODE_BCKWD_iter3_b2_ffwd_compute, node->type=4
[2026-02-15 04:20:33.417] [workload] [debug] callback,sys->id=0, tick=66050828232, node->id=1459, node->name=COMP_NODE_BCKWD_iter3_b2_ffwd_compute, node->type=4
[2026-02-15 04:20:33.417] [workload] [debug] issue,sys->id=0, tick=66050828232, node->id=1460, node->name=COMP_NODE_BCKWD_iter3_b2_attention_compute, node->type=4
[2026-02-15 04:20:33.417] [workload] [debug] callback,sys->id=2, tick=66050828232, node->id=17523, node->name=COMP_NODE_BCKWD_iter3_b2_ffwd_compute, node->type=4
[2026-02-15 04:20:33.417] [workload] [debug] issue,sys->id=2, tick=66050828232, node->id=17524, node->name=COMP_NODE_BCKWD_iter3_b2_attention_compute, node->type=4
[2026-02-15 04:20:33.417] [workload] [debug] callback,sys->id=0, tick=66050828233, node->id=1460, node->name=COMP_NODE_BCKWD_iter3_b2_attention_compute, node->type=4
[2026-02-15 04:20:33.417] [workload] [debug] issue,sys->id=0, tick=66050828233, node->id=1461, node->name=COMP_NODE_BCKWD_iter3_b2_ffwd_compute, node->type=4
[2026-02-15 04:20:33.417] [workload] [debug] callback,sys->id=2, tick=66050828233, node->id=17524, node->name=COMP_NODE_BCKWD_iter3_b2_attention_compute, node->type=4
[2026-02-15 04:20:33.417] [workload] [debug] issue,sys->id=2, tick=66050828233, node->id=17525, node->name=COMP_NODE_BCKWD_iter3_b2_ffwd_compute, node->type=4
[2026-02-15 04:20:33.417] [workload] [debug] callback,sys->id=0, tick=66050828234, node->id=1461, node->name=COMP_NODE_BCKWD_iter3_b2_ffwd_compute, node->type=4
[2026-02-15 04:20:33.417] [workload] [debug] issue,sys->id=0, tick=66050828234, node->id=1462, node->name=COMP_NODE_BCKWD_iter3_b2_attention_compute, node->type=4
[2026-02-15 04:20:33.417] [workload] [debug] callback,sys->id=2, tick=66050828234, node->id=17525, node->name=COMP_NODE_BCKWD_iter3_b2_ffwd_compute, node->type=4
[2026-02-15 04:20:33.417] [workload] [debug] issue,sys->id=2, tick=66050828234, node->id=17526, node->name=COMP_NODE_BCKWD_iter3_b2_attention_compute, node->type=4
[2026-02-15 04:20:33.417] [workload] [debug] callback,sys->id=0, tick=66050828235, node->id=1462, node->name=COMP_NODE_BCKWD_iter3_b2_attention_compute, node->type=4
[2026-02-15 04:20:33.417] [workload] [debug] issue,sys->id=0, tick=66050828235, node->id=1463, node->name=COMP_NODE_BCKWD_iter3_b2_ffwd_compute, node->type=4
[2026-02-15 04:20:33.417] [workload] [debug] callback,sys->id=2, tick=66050828235, node->id=17526, node->name=COMP_NODE_BCKWD_iter3_b2_attention_compute, node->type=4
[2026-02-15 04:20:33.417] [workload] [debug] issue,sys->id=2, tick=66050828235, node->id=17527, node->name=COMP_NODE_BCKWD_iter3_b2_ffwd_compute, node->type=4
[2026-02-15 04:20:33.417] [workload] [debug] callback,sys->id=0, tick=66050828236, node->id=1463, node->name=COMP_NODE_BCKWD_iter3_b2_ffwd_compute, node->type=4
[2026-02-15 04:20:33.417] [workload] [debug] issue,sys->id=0, tick=66050828236, node->id=1464, node->name=COMP_NODE_BCKWD_iter3_b2_attention_compute, node->type=4
[2026-02-15 04:20:33.417] [workload] [debug] callback,sys->id=2, tick=66050828236, node->id=17527, node->name=COMP_NODE_BCKWD_iter3_b2_ffwd_compute, node->type=4
[2026-02-15 04:20:33.417] [workload] [debug] issue,sys->id=2, tick=66050828236, node->id=17528, node->name=COMP_NODE_BCKWD_iter3_b2_attention_compute, node->type=4
[2026-02-15 04:20:33.417] [workload] [debug] callback,sys->id=0, tick=66050828237, node->id=1464, node->name=COMP_NODE_BCKWD_iter3_b2_attention_compute, node->type=4
[2026-02-15 04:20:33.417] [workload] [debug] issue,sys->id=0, tick=66050828237, node->id=1465, node->name=COMP_NODE_BCKWD_iter3_b2_ffwd_compute, node->type=4
[2026-02-15 04:20:33.417] [workload] [debug] callback,sys->id=2, tick=66050828237, node->id=17528, node->name=COMP_NODE_BCKWD_iter3_b2_attention_compute, node->type=4
[2026-02-15 04:20:33.417] [workload] [debug] issue,sys->id=2, tick=66050828237, node->id=17529, node->name=COMP_NODE_BCKWD_iter3_b2_ffwd_compute, node->type=4
[2026-02-15 04:20:33.417] [workload] [debug] callback,sys->id=0, tick=66050828238, node->id=1465, node->name=COMP_NODE_BCKWD_iter3_b2_ffwd_compute, node->type=4
[2026-02-15 04:20:33.417] [workload] [debug] issue,sys->id=0, tick=66050828238, node->id=1466, node->name=COMP_NODE_BCKWD_iter3_b2_attention_compute, node->type=4
[2026-02-15 04:20:33.417] [workload] [debug] callback,sys->id=2, tick=66050828238, node->id=17529, node->name=COMP_NODE_BCKWD_iter3_b2_ffwd_compute, node->type=4
[2026-02-15 04:20:33.417] [workload] [debug] issue,sys->id=2, tick=66050828238, node->id=17530, node->name=COMP_NODE_BCKWD_iter3_b2_attention_compute, node->type=4
[2026-02-15 04:20:33.417] [workload] [debug] callback,sys->id=0, tick=66050828239, node->id=1466, node->name=COMP_NODE_BCKWD_iter3_b2_attention_compute, node->type=4
[2026-02-15 04:20:33.417] [workload] [debug] issue,sys->id=0, tick=66050828239, node->id=1467, node->name=COMP_NODE_BCKWD_iter3_b2_ffwd_compute, node->type=4
[2026-02-15 04:20:33.417] [workload] [debug] callback,sys->id=2, tick=66050828239, node->id=17530, node->name=COMP_NODE_BCKWD_iter3_b2_attention_compute, node->type=4
[2026-02-15 04:20:33.417] [workload] [debug] issue,sys->id=2, tick=66050828239, node->id=17531, node->name=COMP_NODE_BCKWD_iter3_b2_ffwd_compute, node->type=4
[2026-02-15 04:20:33.417] [workload] [debug] callback,sys->id=0, tick=66050828240, node->id=1467, node->name=COMP_NODE_BCKWD_iter3_b2_ffwd_compute, node->type=4
[2026-02-15 04:20:33.417] [workload] [debug] issue,sys->id=0, tick=66050828240, node->id=1468, node->name=COMP_NODE_BCKWD_iter3_b2_attention_compute, node->type=4
[2026-02-15 04:20:33.417] [workload] [debug] callback,sys->id=2, tick=66050828240, node->id=17531, node->name=COMP_NODE_BCKWD_iter3_b2_ffwd_compute, node->type=4
[2026-02-15 04:20:33.417] [workload] [debug] issue,sys->id=2, tick=66050828240, node->id=17532, node->name=COMP_NODE_BCKWD_iter3_b2_attention_compute, node->type=4
[2026-02-15 04:20:33.417] [workload] [debug] callback,sys->id=0, tick=66050828241, node->id=1468, node->name=COMP_NODE_BCKWD_iter3_b2_attention_compute, node->type=4
[2026-02-15 04:20:33.417] [workload] [debug] issue,sys->id=0, tick=66050828241, node->id=1469, node->name=COMP_NODE_BCKWD_iter3_b2_ffwd_compute, node->type=4
[2026-02-15 04:20:33.417] [workload] [debug] callback,sys->id=2, tick=66050828241, node->id=17532, node->name=COMP_NODE_BCKWD_iter3_b2_attention_compute, node->type=4
[2026-02-15 04:20:33.417] [workload] [debug] issue,sys->id=2, tick=66050828241, node->id=17533, node->name=COMP_NODE_BCKWD_iter3_b2_ffwd_compute, node->type=4
[2026-02-15 04:20:33.417] [workload] [debug] callback,sys->id=0, tick=66050828242, node->id=1469, node->name=COMP_NODE_BCKWD_iter3_b2_ffwd_compute, node->type=4
[2026-02-15 04:20:33.417] [workload] [debug] issue,sys->id=0, tick=66050828242, node->id=1470, node->name=COMP_NODE_BCKWD_iter3_b2_attention_compute, node->type=4
[2026-02-15 04:20:33.417] [workload] [debug] callback,sys->id=2, tick=66050828242, node->id=17533, node->name=COMP_NODE_BCKWD_iter3_b2_ffwd_compute, node->type=4
[2026-02-15 04:20:33.417] [workload] [debug] issue,sys->id=2, tick=66050828242, node->id=17534, node->name=COMP_NODE_BCKWD_iter3_b2_attention_compute, node->type=4
[2026-02-15 04:20:33.417] [workload] [debug] callback,sys->id=0, tick=66050828243, node->id=1470, node->name=COMP_NODE_BCKWD_iter3_b2_attention_compute, node->type=4
[2026-02-15 04:20:33.417] [workload] [debug] issue,sys->id=0, tick=66050828243, node->id=1471, node->name=COMP_NODE_BCKWD_iter3_b2_ffwd_compute, node->type=4
[2026-02-15 04:20:33.417] [workload] [debug] callback,sys->id=2, tick=66050828243, node->id=17534, node->name=COMP_NODE_BCKWD_iter3_b2_attention_compute, node->type=4
[2026-02-15 04:20:33.417] [workload] [debug] issue,sys->id=2, tick=66050828243, node->id=17535, node->name=COMP_NODE_BCKWD_iter3_b2_ffwd_compute, node->type=4
[2026-02-15 04:20:33.417] [workload] [debug] callback,sys->id=0, tick=66050828244, node->id=1471, node->name=COMP_NODE_BCKWD_iter3_b2_ffwd_compute, node->type=4
[2026-02-15 04:20:33.417] [workload] [debug] issue,sys->id=0, tick=66050828244, node->id=1472, node->name=COMP_NODE_BCKWD_iter3_b2_attention_compute, node->type=4
[2026-02-15 04:20:33.417] [workload] [debug] callback,sys->id=2, tick=66050828244, node->id=17535, node->name=COMP_NODE_BCKWD_iter3_b2_ffwd_compute, node->type=4
[2026-02-15 04:20:33.417] [workload] [debug] issue,sys->id=2, tick=66050828244, node->id=17536, node->name=COMP_NODE_BCKWD_iter3_b2_attention_compute, node->type=4
[2026-02-15 04:20:33.417] [workload] [debug] callback,sys->id=0, tick=66050828245, node->id=1472, node->name=COMP_NODE_BCKWD_iter3_b2_attention_compute, node->type=4
[2026-02-15 04:20:33.417] [workload] [debug] issue,sys->id=0, tick=66050828245, node->id=1473, node->name=COMP_NODE_BCKWD_iter3_b2_ffwd_compute, node->type=4
[2026-02-15 04:20:33.417] [workload] [debug] callback,sys->id=2, tick=66050828245, node->id=17536, node->name=COMP_NODE_BCKWD_iter3_b2_attention_compute, node->type=4
[2026-02-15 04:20:33.417] [workload] [debug] issue,sys->id=2, tick=66050828245, node->id=17537, node->name=COMP_NODE_BCKWD_iter3_b2_ffwd_compute, node->type=4
[2026-02-15 04:20:33.417] [workload] [debug] callback,sys->id=0, tick=66050828246, node->id=1473, node->name=COMP_NODE_BCKWD_iter3_b2_ffwd_compute, node->type=4
[2026-02-15 04:20:33.417] [workload] [debug] issue,sys->id=0, tick=66050828246, node->id=1474, node->name=COMP_NODE_BCKWD_iter3_b2_attention_compute, node->type=4
[2026-02-15 04:20:33.417] [workload] [debug] callback,sys->id=2, tick=66050828246, node->id=17537, node->name=COMP_NODE_BCKWD_iter3_b2_ffwd_compute, node->type=4
[2026-02-15 04:20:33.417] [workload] [debug] issue,sys->id=2, tick=66050828246, node->id=17538, node->name=COMP_NODE_BCKWD_iter3_b2_attention_compute, node->type=4
[2026-02-15 04:20:33.417] [workload] [debug] callback,sys->id=0, tick=66050828247, node->id=1474, node->name=COMP_NODE_BCKWD_iter3_b2_attention_compute, node->type=4
[2026-02-15 04:20:33.417] [workload] [debug] issue,sys->id=0, tick=66050828247, node->id=1475, node->name=COMP_NODE_BCKWD_iter3_b2_ffwd_compute, node->type=4
[2026-02-15 04:20:33.417] [workload] [debug] callback,sys->id=2, tick=66050828247, node->id=17538, node->name=COMP_NODE_BCKWD_iter3_b2_attention_compute, node->type=4
[2026-02-15 04:20:33.417] [workload] [debug] issue,sys->id=2, tick=66050828247, node->id=17539, node->name=COMP_NODE_BCKWD_iter3_b2_ffwd_compute, node->type=4
[2026-02-15 04:20:33.417] [workload] [debug] callback,sys->id=0, tick=66050828248, node->id=1475, node->name=COMP_NODE_BCKWD_iter3_b2_ffwd_compute, node->type=4
[2026-02-15 04:20:33.417] [workload] [debug] issue,sys->id=0, tick=66050828248, node->id=1476, node->name=COMP_NODE_BCKWD_iter3_b2_attention_compute, node->type=4
[2026-02-15 04:20:33.417] [workload] [debug] callback,sys->id=2, tick=66050828248, node->id=17539, node->name=COMP_NODE_BCKWD_iter3_b2_ffwd_compute, node->type=4
[2026-02-15 04:20:33.417] [workload] [debug] issue,sys->id=2, tick=66050828248, node->id=17540, node->name=COMP_NODE_BCKWD_iter3_b2_attention_compute, node->type=4
[2026-02-15 04:20:33.417] [workload] [debug] callback,sys->id=0, tick=66050828249, node->id=1476, node->name=COMP_NODE_BCKWD_iter3_b2_attention_compute, node->type=4
[2026-02-15 04:20:33.417] [workload] [debug] issue,sys->id=0, tick=66050828249, node->id=1477, node->name=COMP_NODE_BCKWD_iter3_b2_ffwd_compute, node->type=4
[2026-02-15 04:20:33.417] [workload] [debug] callback,sys->id=2, tick=66050828249, node->id=17540, node->name=COMP_NODE_BCKWD_iter3_b2_attention_compute, node->type=4
[2026-02-15 04:20:33.417] [workload] [debug] issue,sys->id=2, tick=66050828249, node->id=17541, node->name=COMP_NODE_BCKWD_iter3_b2_ffwd_compute, node->type=4
[2026-02-15 04:20:33.417] [workload] [debug] callback,sys->id=0, tick=66050828250, node->id=1477, node->name=COMP_NODE_BCKWD_iter3_b2_ffwd_compute, node->type=4
[2026-02-15 04:20:33.417] [workload] [debug] issue,sys->id=0, tick=66050828250, node->id=1478, node->name=COMP_NODE_BCKWD_iter3_b2_attention_compute, node->type=4
[2026-02-15 04:20:33.417] [workload] [debug] callback,sys->id=2, tick=66050828250, node->id=17541, node->name=COMP_NODE_BCKWD_iter3_b2_ffwd_compute, node->type=4
[2026-02-15 04:20:33.417] [workload] [debug] issue,sys->id=2, tick=66050828250, node->id=17542, node->name=COMP_NODE_BCKWD_iter3_b2_attention_compute, node->type=4
[2026-02-15 04:20:33.417] [workload] [debug] callback,sys->id=0, tick=66050828251, node->id=1478, node->name=COMP_NODE_BCKWD_iter3_b2_attention_compute, node->type=4
[2026-02-15 04:20:33.417] [workload] [debug] issue,sys->id=0, tick=66050828251, node->id=1479, node->name=COMP_NODE_BCKWD_iter3_b2_ffwd_compute, node->type=4
[2026-02-15 04:20:33.418] [workload] [debug] callback,sys->id=2, tick=66050828251, node->id=17542, node->name=COMP_NODE_BCKWD_iter3_b2_attention_compute, node->type=4
[2026-02-15 04:20:33.418] [workload] [debug] issue,sys->id=2, tick=66050828251, node->id=17543, node->name=COMP_NODE_BCKWD_iter3_b2_ffwd_compute, node->type=4
[2026-02-15 04:20:33.418] [workload] [debug] callback,sys->id=0, tick=66050828252, node->id=1479, node->name=COMP_NODE_BCKWD_iter3_b2_ffwd_compute, node->type=4
[2026-02-15 04:20:33.418] [workload] [debug] issue,sys->id=0, tick=66050828252, node->id=1480, node->name=COMP_NODE_BCKWD_iter3_b2_attention_compute, node->type=4
[2026-02-15 04:20:33.418] [workload] [debug] callback,sys->id=2, tick=66050828252, node->id=17543, node->name=COMP_NODE_BCKWD_iter3_b2_ffwd_compute, node->type=4
[2026-02-15 04:20:33.418] [workload] [debug] issue,sys->id=2, tick=66050828252, node->id=17544, node->name=COMP_NODE_BCKWD_iter3_b2_attention_compute, node->type=4
[2026-02-15 04:20:33.418] [workload] [debug] callback,sys->id=0, tick=66050828253, node->id=1480, node->name=COMP_NODE_BCKWD_iter3_b2_attention_compute, node->type=4
[2026-02-15 04:20:33.418] [workload] [debug] callback,sys->id=2, tick=66050828253, node->id=17544, node->name=COMP_NODE_BCKWD_iter3_b2_attention_compute, node->type=4
[2026-02-15 04:20:33.418] [workload] [debug] callback,sys->id=1, tick=66057078729, node->id=9537, node->name=COMM_SEND_NODE_BCKWD_iter3_b3_dp0pp1tp0, node->type=5
[2026-02-15 04:20:33.418] [workload] [debug] issue,sys->id=1, tick=66057078729, node->id=9562, node->name=COMM_SEND_NODE_BCKWD_iter3_b4_dp0pp1tp0, node->type=5
[2026-02-15 04:20:33.418] [workload] [debug] callback,sys->id=0, tick=66057078729, node->id=1481, node->name=COMM_RECV_NODE_BCKWD_iter3_b3_dp0pp0tp0, node->type=6
[2026-02-15 04:20:33.418] [workload] [debug] issue,sys->id=0, tick=66057078729, node->id=1482, node->name=COMP_NODE_BCKWD_iter3_b3_ffwd_compute, node->type=4
[2026-02-15 04:20:33.418] [workload] [debug] issue,sys->id=0, tick=66057078729, node->id=1506, node->name=COMM_RECV_NODE_BCKWD_iter3_b4_dp0pp0tp0, node->type=6
[2026-02-15 04:20:33.418] [workload] [debug] callback,sys->id=3, tick=66057078729, node->id=25601, node->name=COMM_SEND_NODE_BCKWD_iter3_b3_dp1pp1tp0, node->type=5
[2026-02-15 04:20:33.418] [workload] [debug] issue,sys->id=3, tick=66057078729, node->id=25626, node->name=COMM_SEND_NODE_BCKWD_iter3_b4_dp1pp1tp0, node->type=5
[2026-02-15 04:20:33.418] [workload] [debug] callback,sys->id=2, tick=66057078729, node->id=17545, node->name=COMM_RECV_NODE_BCKWD_iter3_b3_dp1pp0tp0, node->type=6
[2026-02-15 04:20:33.418] [workload] [debug] issue,sys->id=2, tick=66057078729, node->id=17546, node->name=COMP_NODE_BCKWD_iter3_b3_ffwd_compute, node->type=4
[2026-02-15 04:20:33.418] [workload] [debug] issue,sys->id=2, tick=66057078729, node->id=17570, node->name=COMM_RECV_NODE_BCKWD_iter3_b4_dp1pp0tp0, node->type=6
[2026-02-15 04:20:33.418] [workload] [debug] callback,sys->id=0, tick=66057078730, node->id=1482, node->name=COMP_NODE_BCKWD_iter3_b3_ffwd_compute, node->type=4
[2026-02-15 04:20:33.418] [workload] [debug] issue,sys->id=0, tick=66057078730, node->id=1483, node->name=COMP_NODE_BCKWD_iter3_b3_attention_compute, node->type=4
[2026-02-15 04:20:33.418] [workload] [debug] callback,sys->id=2, tick=66057078730, node->id=17546, node->name=COMP_NODE_BCKWD_iter3_b3_ffwd_compute, node->type=4
[2026-02-15 04:20:33.418] [workload] [debug] issue,sys->id=2, tick=66057078730, node->id=17547, node->name=COMP_NODE_BCKWD_iter3_b3_attention_compute, node->type=4
[2026-02-15 04:20:33.418] [workload] [debug] callback,sys->id=0, tick=66057078731, node->id=1483, node->name=COMP_NODE_BCKWD_iter3_b3_attention_compute, node->type=4
[2026-02-15 04:20:33.418] [workload] [debug] issue,sys->id=0, tick=66057078731, node->id=1484, node->name=COMP_NODE_BCKWD_iter3_b3_ffwd_compute, node->type=4
[2026-02-15 04:20:33.418] [workload] [debug] callback,sys->id=2, tick=66057078731, node->id=17547, node->name=COMP_NODE_BCKWD_iter3_b3_attention_compute, node->type=4
[2026-02-15 04:20:33.418] [workload] [debug] issue,sys->id=2, tick=66057078731, node->id=17548, node->name=COMP_NODE_BCKWD_iter3_b3_ffwd_compute, node->type=4
[2026-02-15 04:20:33.418] [workload] [debug] callback,sys->id=0, tick=66057078732, node->id=1484, node->name=COMP_NODE_BCKWD_iter3_b3_ffwd_compute, node->type=4
[2026-02-15 04:20:33.418] [workload] [debug] issue,sys->id=0, tick=66057078732, node->id=1485, node->name=COMP_NODE_BCKWD_iter3_b3_attention_compute, node->type=4
[2026-02-15 04:20:33.418] [workload] [debug] callback,sys->id=2, tick=66057078732, node->id=17548, node->name=COMP_NODE_BCKWD_iter3_b3_ffwd_compute, node->type=4
[2026-02-15 04:20:33.419] [workload] [debug] issue,sys->id=2, tick=66057078732, node->id=17549, node->name=COMP_NODE_BCKWD_iter3_b3_attention_compute, node->type=4
[2026-02-15 04:20:33.419] [workload] [debug] callback,sys->id=0, tick=66057078733, node->id=1485, node->name=COMP_NODE_BCKWD_iter3_b3_attention_compute, node->type=4
[2026-02-15 04:20:33.419] [workload] [debug] issue,sys->id=0, tick=66057078733, node->id=1486, node->name=COMP_NODE_BCKWD_iter3_b3_ffwd_compute, node->type=4
[2026-02-15 04:20:33.419] [workload] [debug] callback,sys->id=2, tick=66057078733, node->id=17549, node->name=COMP_NODE_BCKWD_iter3_b3_attention_compute, node->type=4
[2026-02-15 04:20:33.419] [workload] [debug] issue,sys->id=2, tick=66057078733, node->id=17550, node->name=COMP_NODE_BCKWD_iter3_b3_ffwd_compute, node->type=4
[2026-02-15 04:20:33.419] [workload] [debug] callback,sys->id=0, tick=66057078734, node->id=1486, node->name=COMP_NODE_BCKWD_iter3_b3_ffwd_compute, node->type=4
[2026-02-15 04:20:33.419] [workload] [debug] issue,sys->id=0, tick=66057078734, node->id=1487, node->name=COMP_NODE_BCKWD_iter3_b3_attention_compute, node->type=4
[2026-02-15 04:20:33.419] [workload] [debug] callback,sys->id=2, tick=66057078734, node->id=17550, node->name=COMP_NODE_BCKWD_iter3_b3_ffwd_compute, node->type=4
[2026-02-15 04:20:33.419] [workload] [debug] issue,sys->id=2, tick=66057078734, node->id=17551, node->name=COMP_NODE_BCKWD_iter3_b3_attention_compute, node->type=4
[2026-02-15 04:20:33.419] [workload] [debug] callback,sys->id=0, tick=66057078735, node->id=1487, node->name=COMP_NODE_BCKWD_iter3_b3_attention_compute, node->type=4
[2026-02-15 04:20:33.420] [workload] [debug] issue,sys->id=0, tick=66057078735, node->id=1488, node->name=COMP_NODE_BCKWD_iter3_b3_ffwd_compute, node->type=4
[2026-02-15 04:20:33.420] [workload] [debug] callback,sys->id=2, tick=66057078735, node->id=17551, node->name=COMP_NODE_BCKWD_iter3_b3_attention_compute, node->type=4
[2026-02-15 04:20:33.420] [workload] [debug] issue,sys->id=2, tick=66057078735, node->id=17552, node->name=COMP_NODE_BCKWD_iter3_b3_ffwd_compute, node->type=4
[2026-02-15 04:20:33.420] [workload] [debug] callback,sys->id=0, tick=66057078736, node->id=1488, node->name=COMP_NODE_BCKWD_iter3_b3_ffwd_compute, node->type=4
[2026-02-15 04:20:33.420] [workload] [debug] issue,sys->id=0, tick=66057078736, node->id=1489, node->name=COMP_NODE_BCKWD_iter3_b3_attention_compute, node->type=4
[2026-02-15 04:20:33.420] [workload] [debug] callback,sys->id=2, tick=66057078736, node->id=17552, node->name=COMP_NODE_BCKWD_iter3_b3_ffwd_compute, node->type=4
[2026-02-15 04:20:33.420] [workload] [debug] issue,sys->id=2, tick=66057078736, node->id=17553, node->name=COMP_NODE_BCKWD_iter3_b3_attention_compute, node->type=4
[2026-02-15 04:20:33.420] [workload] [debug] callback,sys->id=0, tick=66057078737, node->id=1489, node->name=COMP_NODE_BCKWD_iter3_b3_attention_compute, node->type=4
[2026-02-15 04:20:33.420] [workload] [debug] issue,sys->id=0, tick=66057078737, node->id=1490, node->name=COMP_NODE_BCKWD_iter3_b3_ffwd_compute, node->type=4
[2026-02-15 04:20:33.420] [workload] [debug] callback,sys->id=2, tick=66057078737, node->id=17553, node->name=COMP_NODE_BCKWD_iter3_b3_attention_compute, node->type=4
[2026-02-15 04:20:33.420] [workload] [debug] issue,sys->id=2, tick=66057078737, node->id=17554, node->name=COMP_NODE_BCKWD_iter3_b3_ffwd_compute, node->type=4
[2026-02-15 04:20:33.420] [workload] [debug] callback,sys->id=0, tick=66057078738, node->id=1490, node->name=COMP_NODE_BCKWD_iter3_b3_ffwd_compute, node->type=4
[2026-02-15 04:20:33.420] [workload] [debug] issue,sys->id=0, tick=66057078738, node->id=1491, node->name=COMP_NODE_BCKWD_iter3_b3_attention_compute, node->type=4
[2026-02-15 04:20:33.420] [workload] [debug] callback,sys->id=2, tick=66057078738, node->id=17554, node->name=COMP_NODE_BCKWD_iter3_b3_ffwd_compute, node->type=4
[2026-02-15 04:20:33.420] [workload] [debug] issue,sys->id=2, tick=66057078738, node->id=17555, node->name=COMP_NODE_BCKWD_iter3_b3_attention_compute, node->type=4
[2026-02-15 04:20:33.420] [workload] [debug] callback,sys->id=0, tick=66057078739, node->id=1491, node->name=COMP_NODE_BCKWD_iter3_b3_attention_compute, node->type=4
[2026-02-15 04:20:33.420] [workload] [debug] issue,sys->id=0, tick=66057078739, node->id=1492, node->name=COMP_NODE_BCKWD_iter3_b3_ffwd_compute, node->type=4
[2026-02-15 04:20:33.420] [workload] [debug] callback,sys->id=2, tick=66057078739, node->id=17555, node->name=COMP_NODE_BCKWD_iter3_b3_attention_compute, node->type=4
[2026-02-15 04:20:33.420] [workload] [debug] issue,sys->id=2, tick=66057078739, node->id=17556, node->name=COMP_NODE_BCKWD_iter3_b3_ffwd_compute, node->type=4
[2026-02-15 04:20:33.420] [workload] [debug] callback,sys->id=0, tick=66057078740, node->id=1492, node->name=COMP_NODE_BCKWD_iter3_b3_ffwd_compute, node->type=4
[2026-02-15 04:20:33.420] [workload] [debug] issue,sys->id=0, tick=66057078740, node->id=1493, node->name=COMP_NODE_BCKWD_iter3_b3_attention_compute, node->type=4
[2026-02-15 04:20:33.420] [workload] [debug] callback,sys->id=2, tick=66057078740, node->id=17556, node->name=COMP_NODE_BCKWD_iter3_b3_ffwd_compute, node->type=4
[2026-02-15 04:20:33.420] [workload] [debug] issue,sys->id=2, tick=66057078740, node->id=17557, node->name=COMP_NODE_BCKWD_iter3_b3_attention_compute, node->type=4
[2026-02-15 04:20:33.420] [workload] [debug] callback,sys->id=0, tick=66057078741, node->id=1493, node->name=COMP_NODE_BCKWD_iter3_b3_attention_compute, node->type=4
[2026-02-15 04:20:33.420] [workload] [debug] issue,sys->id=0, tick=66057078741, node->id=1494, node->name=COMP_NODE_BCKWD_iter3_b3_ffwd_compute, node->type=4
[2026-02-15 04:20:33.420] [workload] [debug] callback,sys->id=2, tick=66057078741, node->id=17557, node->name=COMP_NODE_BCKWD_iter3_b3_attention_compute, node->type=4
[2026-02-15 04:20:33.420] [workload] [debug] issue,sys->id=2, tick=66057078741, node->id=17558, node->name=COMP_NODE_BCKWD_iter3_b3_ffwd_compute, node->type=4
[2026-02-15 04:20:33.420] [workload] [debug] callback,sys->id=0, tick=66057078742, node->id=1494, node->name=COMP_NODE_BCKWD_iter3_b3_ffwd_compute, node->type=4
[2026-02-15 04:20:33.420] [workload] [debug] issue,sys->id=0, tick=66057078742, node->id=1495, node->name=COMP_NODE_BCKWD_iter3_b3_attention_compute, node->type=4
[2026-02-15 04:20:33.420] [workload] [debug] callback,sys->id=2, tick=66057078742, node->id=17558, node->name=COMP_NODE_BCKWD_iter3_b3_ffwd_compute, node->type=4
[2026-02-15 04:20:33.420] [workload] [debug] issue,sys->id=2, tick=66057078742, node->id=17559, node->name=COMP_NODE_BCKWD_iter3_b3_attention_compute, node->type=4
[2026-02-15 04:20:33.420] [workload] [debug] callback,sys->id=0, tick=66057078743, node->id=1495, node->name=COMP_NODE_BCKWD_iter3_b3_attention_compute, node->type=4
[2026-02-15 04:20:33.420] [workload] [debug] issue,sys->id=0, tick=66057078743, node->id=1496, node->name=COMP_NODE_BCKWD_iter3_b3_ffwd_compute, node->type=4
[2026-02-15 04:20:33.420] [workload] [debug] callback,sys->id=2, tick=66057078743, node->id=17559, node->name=COMP_NODE_BCKWD_iter3_b3_attention_compute, node->type=4
